Camera1_START->CollisionAlert_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionAlert_START->CollisionAlert_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,CollisionAlert_START
0.378596,0.006397,0.074585,0.009309,0.042670,0.024617,0.000000,0.039240,0.000000,0.009889,0.127227,0.037072,0.000000,0.005636,0.000000,0.001954,0,1,1,2,1,1,1
0.351608,0.003254,0.097896,0.011454,0.021112,0.025151,0.000000,0.042143,0.000000,0.011100,0.099626,0.032472,0.000000,0.005551,0.000000,0.001849,0,1,1,1,1,1,1
0.451588,0.003895,0.092416,0.010860,0.031415,0.027383,0.000000,0.050077,0.034225,0.011033,0.152199,0.029069,0.000000,0.005141,0.000000,0.003875,1,1,1,2,2,2,2
0.463576,0.003768,0.095106,0.015411,0.027974,0.024577,0.000000,0.069225,0.012551,0.010712,0.159591,0.036007,0.000000,0.007187,0.000000,0.001467,0,1,1,2,2,2,2
0.330819,0.004428,0.062028,0.007461,0.043576,0.025884,0.000000,0.061862,0.000000,0.009773,0.073658,0.032247,0.000000,0.008195,0.000000,0.001707,0,1,1,1,1,1,1
0.448566,0.003529,0.104446,0.012892,0.035450,0.024911,0.000000,0.054928,0.027628,0.010363,0.136616,0.030779,0.000000,0.005584,0.000000,0.001440,1,1,1,2,2,2,2
0.433778,0.005926,0.074817,0.011455,0.018212,0.022504,0.000000,0.055518,0.027427,0.008523,0.170005,0.033177,0.000000,0.005342,0.000000,0.000872,0,1,1,2,1,2,2
0.349052,0.004000,0.061233,0.007701,0.046516,0.018221,0.000000,0.046028,0.000000,0.009052,0.117114,0.031192,0.000000,0.007154,0.000000,0.000841,0,1,1,1,1,1,1
0.332682,0.006573,0.079439,0.011515,0.021425,0.034790,0.011004,0.057941,0.000000,0.009991,0.065664,0.026445,0.000000,0.005787,0.000000,0.002108,0,1,1,1,1,1,1
0.434499,0.003566,0.072831,0.008338,0.039578,0.025153,0.000000,0.050648,0.032086,0.011856,0.149530,0.034057,0.000000,0.004186,0.000000,0.002670,0,1,1,2,2,2,2
0.318610,0.002603,0.086595,0.010257,0.021439,0.023586,0.000000,0.039829,0.000000,0.008089,0.093719,0.023336,0.000000,0.007565,0.000000,0.001592,0,1,1,2,1,1,1
0.438210,0.002897,0.081190,0.012307,0.026012,0.025916,0.000000,0.048545,0.021152,0.008575,0.175828,0.029603,0.000000,0.003917,0.000000,0.002268,0,1,1,1,1,2,2
0.340867,0.007259,0.089972,0.012063,0.017599,0.026439,0.000000,0.049959,0.000000,0.009778,0.082541,0.026792,0.010965,0.005005,0.000000,0.002495,0,1,1,2,1,1,1
0.438384,0.005687,0.092653,0.009630,0.025507,0.021827,0.000000,0.054604,0.014824,0.010965,0.175022,0.022143,0.000000,0.003399,0.000000,0.002123,0,1,1,1,2,2,2
0.359376,0.003053,0.087926,0.011052,0.021016,0.027152,0.000000,0.055149,0.000000,0.010504,0.096953,0.037637,0.000000,0.007395,0.000000,0.001539,0,1,1,2,1,1,1
0.331708,0.003618,0.072877,0.006229,0.048182,0.027044,0.000000,0.038743,0.000000,0.010676,0.087585,0.030898,0.000000,0.005427,0.000000,0.000429,0,1,1,2,1,1,1
0.440753,0.006910,0.095352,0.010547,0.025936,0.023756,0.000000,0.057387,0.014331,0.010165,0.160347,0.031754,0.000000,0.001518,0.000000,0.002750,0,1,1,2,2,2,2
0.360761,0.003561,0.080023,0.005701,0.042584,0.025202,0.000000,0.049848,0.000000,0.011535,0.100555,0.033529,0.000000,0.005579,0.000000,0.002644,0,1,1,2,1,1,1
0.455771,0.002816,0.085954,0.010672,0.031136,0.026044,0.000000,0.062471,0.038670,0.010287,0.139196,0.039856,0.000000,0.007201,0.000000,0.001468,0,1,1,1,2,2,2
0.450763,0.002421,0.100879,0.012687,0.027844,0.027889,0.000000,0.053896,0.032838,0.009947,0.141545,0.031216,0.000000,0.006434,0.000000,0.003167,1,1,1,2,2,2,2
0.364405,0.005924,0.079699,0.010902,0.046536,0.022041,0.000000,0.041323,0.000000,0.010207,0.108484,0.031914,0.000000,0.006174,0.000000,0.001201,1,1,1,2,1,1,1
0.379740,0.003010,0.121410,0.008705,0.015360,0.022805,0.007715,0.048017,0.000000,0.009487,0.103501,0.032959,0.000000,0.004809,0.000000,0.001962,0,1,1,2,1,1,1
0.335631,0.008938,0.068029,0.010496,0.020649,0.024559,0.000000,0.040470,0.000000,0.010570,0.111166,0.031562,0.000000,0.006882,0.000000,0.002310,0,1,1,1,1,1,1
0.442527,0.004722,0.076633,0.007013,0.034402,0.023929,0.000000,0.053863,0.033758,0.011920,0.153511,0.032597,0.000000,0.007228,0.000000,0.002951,0,1,1,1,2,2,2
0.336589,0.008167,0.068792,0.006614,0.030643,0.022375,0.000000,0.054337,0.000000,0.009651,0.098850,0.031454,0.000000,0.003530,0.000000,0.002176,0,1,1,1,1,1,1
0.355018,0.005164,0.112162,0.011621,0.022598,0.031262,0.010844,0.056890,0.000000,0.011565,0.054755,0.032123,0.000000,0.003869,0.000000,0.002165,1,1,1,2,1,1,1
0.420632,0.004364,0.085845,0.005196,0.024197,0.027058,0.000000,0.051783,0.021305,0.010239,0.158556,0.028496,0.000000,0.002780,0.000000,0.000813,0,1,1,1,2,2,2
0.360529,0.007194,0.058873,0.012933,0.052958,0.028112,0.000000,0.038738,0.000000,0.011818,0.100546,0.031237,0.009475,0.005720,0.000000,0.002925,0,1,1,2,1,1,1
0.483148,0.004549,0.113743,0.007689,0.038253,0.024228,0.000000,0.064546,0.022206,0.009475,0.164111,0.029114,0.000000,0.003644,0.000000,0.001590,0,1,1,2,2,2,2
0.337527,0.004275,0.072081,0.009284,0.047606,0.020376,0.000000,0.054685,0.000000,0.010774,0.076595,0.033885,0.000000,0.005965,0.000000,0.002001,0,1,1,2,1,1,1
0.455311,0.005694,0.081241,0.007350,0.029434,0.021730,0.000000,0.052293,0.038254,0.011468,0.175709,0.024501,0.000000,0.004585,0.000000,0.003052,0,1,1,1,2,2,2
0.367975,0.005296,0.090897,0.013417,0.023649,0.022279,0.000000,0.039476,0.000000,0.009212,0.122526,0.030886,0.000000,0.006913,0.000000,0.003424,0,1,1,2,1,1,1
0.348302,0.004820,0.071003,0.012623,0.046195,0.017884,0.000000,0.044722,0.000000,0.010476,0.091649,0.037866,0.000000,0.008075,0.000000,0.002989,0,1,1,1,1,1,1
0.458245,0.004984,0.091075,0.012028,0.028778,0.020431,0.000000,0.048976,0.039960,0.010221,0.157633,0.027461,0.011718,0.004054,0.000000,0.000926,0,1,1,2,2,2,2
0.419044,0.004175,0.064476,0.009964,0.022958,0.026003,0.000000,0.056743,0.026614,0.011718,0.142625,0.034444,0.011559,0.006046,0.000000,0.001719,0,1,1,2,1,2,2
0.462085,0.004766,0.082536,0.014357,0.035962,0.020866,0.000000,0.060567,0.015147,0.011559,0.174420,0.036368,0.000000,0.004974,0.000000,0.000563,0,1,1,2,2,2,2
0.443958,0.008516,0.094776,0.008489,0.032177,0.026999,0.000000,0.054371,0.038266,0.010600,0.143750,0.023408,0.000000,0.002177,0.000000,0.000429,0,1,1,2,2,2,2
0.370343,0.006326,0.099455,0.010007,0.028661,0.032767,0.000000,0.059142,0.000000,0.009026,0.078260,0.029727,0.011181,0.003874,0.000000,0.001917,1,1,1,2,1,1,1
0.429390,0.002466,0.075072,0.012587,0.030146,0.032150,0.000000,0.043072,0.026699,0.011181,0.152316,0.033935,0.000000,0.007161,0.000000,0.002605,0,1,1,1,1,2,2
0.324350,0.002213,0.087947,0.007642,0.007341,0.030444,0.000000,0.066388,0.000000,0.009768,0.077702,0.031719,0.000000,0.003121,0.000000,0.000065,0,1,1,2,1,1,1
0.368796,0.006256,0.096607,0.011757,0.037382,0.026490,0.000000,0.048073,0.000000,0.010647,0.096085,0.030128,0.000000,0.004217,0.000000,0.001154,1,1,1,2,1,1,1
0.327973,0.002067,0.078447,0.013742,0.021001,0.023818,0.004944,0.035247,0.000000,0.010412,0.104172,0.027365,0.000000,0.003696,0.000000,0.003062,0,1,1,1,1,1,1
0.442276,0.006927,0.063571,0.015199,0.034514,0.033934,0.000000,0.065967,0.006707,0.010015,0.170080,0.029945,0.000000,0.003779,0.000000,0.001638,0,1,1,1,2,2,2
0.351692,0.003889,0.092550,0.011801,0.006989,0.028637,0.000000,0.052477,0.000000,0.008621,0.111217,0.028493,0.000000,0.004168,0.000000,0.002850,0,1,1,2,1,1,1
0.346427,0.008584,0.075974,0.012196,0.023777,0.022593,0.000000,0.062287,0.000000,0.010346,0.093052,0.033547,0.000000,0.002340,0.000000,0.001731,0,1,1,1,1,1,1
0.431181,0.003351,0.090560,0.010108,0.023571,0.028162,0.000000,0.060008,0.031071,0.009058,0.133755,0.033016,0.000000,0.005679,0.000000,0.002842,0,1,1,2,2,2,2
0.449520,0.002681,0.082294,0.007027,0.039411,0.030975,0.000000,0.057151,0.010594,0.008804,0.173766,0.029548,0.000000,0.006786,0.000000,0.000483,0,1,1,2,2,2,2
0.366848,0.005299,0.081457,0.011708,0.039547,0.024120,0.000000,0.064597,0.000000,0.010965,0.083198,0.028074,0.010903,0.004397,0.000000,0.002583,1,1,1,2,1,1,1
0.441456,0.003754,0.082215,0.015178,0.037949,0.032422,0.000000,0.057175,0.021612,0.010903,0.136376,0.037253,0.000000,0.004376,0.000000,0.002243,0,1,1,2,2,2,2
0.448045,0.006170,0.087949,0.007247,0.026004,0.022123,0.000000,0.058347,0.035365,0.009536,0.160009,0.027293,0.000000,0.006931,0.000000,0.001071,0,1,1,2,2,2,2
0.352912,0.004290,0.104831,0.013877,0.011062,0.029603,0.000000,0.055071,0.000000,0.009353,0.073767,0.038731,0.008715,0.002731,0.000000,0.000881,1,1,1,2,1,1,1
0.410822,0.007745,0.034522,0.011688,0.050647,0.023905,0.000000,0.051397,0.028021,0.008715,0.153698,0.023896,0.010250,0.004389,0.000000,0.001949,0,1,1,1,1,2,2
0.471656,0.006809,0.089698,0.009159,0.027982,0.021378,0.000000,0.064471,0.008539,0.010250,0.183241,0.031286,0.011316,0.005281,0.000000,0.002246,0,1,1,2,2,2,2
0.450954,0.005891,0.106315,0.007375,0.021220,0.030067,0.000000,0.058166,0.027340,0.011316,0.153590,0.023193,0.000000,0.002555,0.000000,0.003926,1,1,1,2,2,2,2
0.431809,0.006286,0.072460,0.012100,0.017617,0.034508,0.000000,0.058106,0.014855,0.010347,0.167268,0.031026,0.000000,0.005605,0.000000,0.001631,0,1,1,2,1,2,2
0.322418,0.008245,0.074324,0.014918,0.019200,0.020031,0.000000,0.036940,0.000000,0.009188,0.099260,0.031535,0.000000,0.006751,0.000000,0.002026,0,1,1,1,1,1,1
0.329692,0.003620,0.071228,0.012765,0.019176,0.020170,0.000000,0.036998,0.000000,0.009809,0.125007,0.023086,0.000000,0.004901,0.000000,0.002932,0,1,1,1,1,1,1
0.326392,0.006340,0.074875,0.011210,0.028773,0.022581,0.000000,0.055312,0.000000,0.009932,0.081527,0.027697,0.000000,0.005832,0.000000,0.002313,0,1,1,1,1,1,1
0.349981,0.004848,0.080362,0.013338,0.021593,0.029356,0.000000,0.054063,0.000000,0.008957,0.093465,0.035515,0.000000,0.007285,0.000000,0.001199,0,1,1,2,1,1,1
0.375071,0.003886,0.116357,0.011500,0.021189,0.026402,0.000000,0.053787,0.000000,0.010370,0.087297,0.030890,0.009643,0.001031,0.000000,0.002719,0,1,1,2,1,1,1
0.423563,0.004393,0.096318,0.010253,0.018935,0.026671,0.000000,0.064259,0.010622,0.009643,0.157306,0.020726,0.000000,0.002968,0.000000,0.001469,0,1,1,1,2,2,2
0.479115,0.004129,0.116864,0.011786,0.023823,0.026156,0.000000,0.054913,0.019392,0.009100,0.179797,0.027873,0.000000,0.003545,0.000000,0.001737,1,1,1,2,2,2,2
0.334944,0.006325,0.100960,0.004876,0.006028,0.021230,0.009608,0.054472,0.000000,0.008439,0.081016,0.034792,0.000000,0.005687,0.000000,0.001511,0,1,1,2,1,1,1
0.410838,0.008144,0.038334,0.009323,0.038095,0.028775,0.000000,0.053836,0.026157,0.009424,0.161061,0.030007,0.000000,0.005923,0.000000,0.001759,0,0,1,1,1,2,2
0.331016,0.007428,0.083411,0.010470,0.029751,0.022784,0.000000,0.069298,0.000000,0.010219,0.063556,0.031366,0.000000,0.002519,0.000000,0.000214,0,1,1,1,1,1,1
0.466230,0.003467,0.076291,0.011092,0.048712,0.018235,0.000000,0.049851,0.023649,0.011184,0.178945,0.037518,0.000000,0.003442,0.000000,0.003844,0,1,1,1,2,2,2
0.374902,0.006480,0.094975,0.007667,0.026012,0.030540,0.010558,0.046381,0.000000,0.009546,0.088059,0.035360,0.010244,0.005399,0.000000,0.003681,0,1,1,2,1,1,1
0.469613,0.006309,0.115343,0.010972,0.001861,0.032528,0.000000,0.056183,0.033940,0.010244,0.160098,0.033099,0.000000,0.005772,0.000000,0.003264,1,1,1,2,2,2,2
0.344856,0.005808,0.092045,0.013074,0.031774,0.021199,0.000000,0.054712,0.000000,0.011000,0.075096,0.020397,0.010639,0.005814,0.000000,0.003298,1,1,1,2,1,1,1
0.471903,0.002855,0.099310,0.009987,0.031590,0.032258,0.000000,0.034493,0.015020,0.010639,0.196501,0.032174,0.000000,0.005712,0.000000,0.001364,0,1,1,2,2,2,2
0.352241,0.004115,0.079207,0.008409,0.046786,0.025114,0.000000,0.062296,0.000000,0.010159,0.078392,0.030042,0.000000,0.006127,0.000000,0.001594,0,1,1,2,1,1,1
0.309246,0.006546,0.065976,0.012214,0.015637,0.026955,0.000000,0.045768,0.000000,0.010172,0.097284,0.025301,0.000000,0.002223,0.000000,0.001170,0,1,1,1,1,1,1
0.329453,0.003713,0.079540,0.013223,0.023466,0.017264,0.000000,0.056562,0.000000,0.009208,0.090951,0.032231,0.000000,0.002466,0.000000,0.000829,0,1,1,1,1,1,1
0.363753,0.003768,0.099946,0.007125,0.040434,0.026323,0.000000,0.062891,0.000000,0.010813,0.064308,0.032883,0.009990,0.002578,0.000000,0.002694,0,1,1,2,1,1,1
0.483451,0.007494,0.105175,0.012147,0.027627,0.028885,0.000000,0.057241,0.010823,0.009990,0.174098,0.032269,0.008814,0.006209,0.000000,0.002679,1,1,1,2,2,2,2
0.433992,0.005579,0.079168,0.007832,0.031354,0.025445,0.000000,0.055067,0.030304,0.008814,0.152643,0.023832,0.008233,0.003715,0.000000,0.002006,0,1,1,2,1,2,2
0.424752,0.004198,0.070675,0.007618,0.040767,0.030424,0.000000,0.053260,0.014683,0.008233,0.167280,0.022752,0.000000,0.003436,0.000000,0.001426,0,1,1,2,2,2,2
0.349928,0.007282,0.062049,0.005013,0.060918,0.025867,0.000000,0.034955,0.000000,0.009551,0.103199,0.030580,0.000000,0.008196,0.000000,0.002318,0,1,1,2,1,1,1
0.338782,0.005261,0.089289,0.008826,0.016357,0.027545,0.000000,0.040359,0.000000,0.010586,0.102435,0.030900,0.000000,0.004081,0.000000,0.003143,0,1,1,2,1,1,1
0.454695,0.004532,0.089719,0.010854,0.022230,0.023996,0.000000,0.056028,0.027921,0.011001,0.170340,0.028184,0.000000,0.006117,0.000000,0.003773,0,1,1,2,2,2,2
0.361400,0.003986,0.078950,0.008351,0.037217,0.030374,0.000000,0.054209,0.000000,0.009452,0.096598,0.036626,0.000000,0.003527,0.000000,0.002110,0,1,1,2,1,1,1
0.338772,0.005343,0.060492,0.011167,0.017349,0.019638,0.000000,0.044347,0.000000,0.008433,0.129269,0.034536,0.000000,0.006312,0.000000,0.001886,0,0,1,1,1,1,1
0.315812,0.003500,0.053282,0.007161,0.029647,0.020741,0.000000,0.053858,0.000000,0.009209,0.099804,0.033745,0.000000,0.003693,0.000000,0.001172,0,1,1,1,1,1,1
0.438462,0.004493,0.092684,0.012091,0.028364,0.031796,0.000000,0.046920,0.031556,0.010937,0.147102,0.026863,0.000000,0.004671,0.000000,0.000985,0,1,1,1,2,2,2
0.445735,0.003784,0.101749,0.011609,0.018858,0.027951,0.000000,0.054855,0.021339,0.010147,0.162536,0.026962,0.000000,0.005714,0.000000,0.000231,1,1,1,2,2,2,2
0.318105,0.005092,0.051443,0.004672,0.047684,0.025374,0.000000,0.030843,0.000000,0.010753,0.104840,0.031140,0.000000,0.004402,0.000000,0.001862,0,1,1,1,1,1,1
0.370758,0.005011,0.080610,0.012032,0.039584,0.032790,0.000000,0.049609,0.000000,0.010269,0.088226,0.032327,0.011193,0.006454,0.000000,0.002653,1,1,1,2,1,1,1
0.457063,0.008699,0.095839,0.007929,0.028129,0.028216,0.000000,0.053182,0.028805,0.011193,0.156016,0.031400,0.000000,0.003732,0.000000,0.003923,0,1,1,2,2,2,2
0.324020,0.004037,0.071110,0.007438,0.027147,0.022450,0.000000,0.064155,0.000000,0.010567,0.082588,0.027546,0.000000,0.005889,0.000000,0.001093,0,1,1,1,1,1,1
0.447795,0.005009,0.070582,0.009134,0.026182,0.028549,0.000000,0.056602,0.027076,0.008946,0.176041,0.030536,0.000000,0.006188,0.000000,0.002950,0,1,1,1,1,2,2
0.325084,0.005460,0.073934,0.009710,0.031082,0.022663,0.007344,0.055753,0.000000,0.009919,0.075074,0.029326,0.000000,0.003664,0.000000,0.001155,0,1,1,1,1,1,1
0.325781,0.005471,0.075357,0.011566,0.029548,0.022923,0.000000,0.056307,0.000000,0.010050,0.083584,0.026874,0.000000,0.002756,0.000000,0.001345,0,1,1,2,1,1,1
0.437562,0.006043,0.076913,0.009164,0.032550,0.025019,0.000000,0.051400,0.025293,0.010905,0.169580,0.028243,0.000000,0.001433,0.000000,0.001019,0,1,1,1,1,2,2
0.377181,0.006906,0.118687,0.011685,0.026314,0.027606,0.000000,0.064683,0.000000,0.008759,0.085376,0.021864,0.000000,0.003334,0.000000,0.001967,1,1,1,2,1,1,1
0.353913,0.001625,0.083142,0.009135,0.033262,0.022229,0.000000,0.048717,0.000000,0.010498,0.108137,0.027959,0.000000,0.006945,0.000000,0.002264,0,1,1,2,1,1,1
0.330630,0.003603,0.064089,0.010317,0.045504,0.021710,0.000000,0.056118,0.000000,0.009926,0.087230,0.025094,0.000000,0.005850,0.000000,0.001189,0,1,1,1,1,1,1
0.466006,0.002983,0.105668,0.004757,0.045750,0.023049,0.000000,0.056689,0.024766,0.008430,0.156966,0.030408,0.000000,0.004265,0.000000,0.002275,1,1,1,2,2,2,2
0.349258,0.001869,0.099897,0.012882,0.014591,0.028742,0.000000,0.055954,0.000000,0.009452,0.088744,0.032112,0.000000,0.004062,0.000000,0.000953,0,1,1,2,1,1,1
0.342023,0.004574,0.089474,0.010176,0.028285,0.023842,0.000000,0.048608,0.000000,0.008495,0.083649,0.031365,0.008738,0.003656,0.000000,0.001161,0,1,1,2,1,1,1
0.462319,0.004796,0.095414,0.008775,0.026628,0.031871,0.000000,0.042772,0.022052,0.008738,0.180914,0.034376,0.000000,0.004160,0.000000,0.001823,0,1,1,2,2,2,2
0.337332,0.005201,0.101188,0.009085,0.019037,0.018401,0.000000,0.039092,0.000000,0.010125,0.095314,0.031011,0.000000,0.006827,0.000000,0.002051,1,1,1,2,1,1,1
0.442946,0.005240,0.073443,0.012322,0.007082,0.024139,0.000000,0.048670,0.032706,0.008988,0.180199,0.032218,0.009696,0.004850,0.000000,0.003393,0,1,1,1,1,2,2
0.466839,0.003970,0.090248,0.005585,0.044201,0.022701,0.000000,0.065787,0.027062,0.009696,0.150981,0.031054,0.010431,0.003040,0.000000,0.002083,1,1,1,2,2,2,2
0.413173,0.005868,0.088512,0.009257,0.005899,0.023490,0.000000,0.057693,0.030825,0.010431,0.150216,0.021067,0.000000,0.007587,0.000000,0.002328,0,1,1,2,1,2,2
0.439990,0.004488,0.077314,0.012031,0.026162,0.024404,0.000000,0.048431,0.019615,0.009849,0.169919,0.031077,0.009548,0.004239,0.000000,0.002913,0,1,1,2,1,2,2
0.468576,0.005981,0.109017,0.006232,0.016948,0.033764,0.000000,0.066528,0.019147,0.009548,0.157770,0.038890,0.000000,0.002706,0.000000,0.002045,0,1,1,2,2,2,2
0.321105,0.003403,0.097043,0.006452,0.091557,0.026178,0.000000,0.050226,0.000000,0.008187,0.000000,0.029236,0.000000,0.006017,0.000000,0.002806,0,2,2,2,1,1,1
0.425335,0.007033,0.086774,0.010121,0.091202,0.027031,0.000000,0.044487,0.000000,0.010321,0.111243,0.028714,0.000000,0.005088,0.000000,0.003321,1,1,2,2,1,2,2
0.427849,0.006118,0.098311,0.007452,0.085148,0.015401,0.000000,0.057511,0.000000,0.011060,0.108963,0.032612,0.000000,0.004615,0.000000,0.000658,0,1,2,2,1,2,2
0.389883,0.002476,0.061503,0.014712,0.092105,0.019694,0.000000,0.042373,0.000000,0.009276,0.112647,0.032080,0.000000,0.001322,0.000000,0.001695,0,1,1,2,1,1,1
0.402822,0.003425,0.064827,0.009926,0.091897,0.034683,0.000000,0.065539,0.000000,0.008471,0.082983,0.032882,0.000000,0.006101,0.000000,0.002088,0,1,1,2,1,1,1
0.320637,0.004698,0.102342,0.012453,0.082097,0.028223,0.000000,0.049666,0.000000,0.008619,0.000000,0.025416,0.000000,0.005109,0.000000,0.002014,1,2,2,3,1,1,1
0.400521,0.008998,0.059969,0.008711,0.085145,0.026472,0.000000,0.048682,0.000000,0.009706,0.108956,0.035074,0.000000,0.007762,0.000000,0.001046,0,1,2,2,1,1,2
0.414299,0.007834,0.069886,0.007645,0.083139,0.029188,0.000000,0.055119,0.000000,0.008791,0.107054,0.037167,0.000000,0.004828,0.000000,0.003648,0,1,1,2,1,1,1
0.363245,0.003358,0.110277,0.006747,0.094816,0.030405,0.000000,0.066810,0.000000,0.010463,0.000000,0.032162,0.000000,0.007776,0.000000,0.000431,1,2,2,2,1,1,1
0.411321,0.005234,0.080282,0.013212,0.084600,0.025899,0.000000,0.037013,0.000000,0.010802,0.114793,0.036294,0.000000,0.002892,0.000000,0.000300,0,1,2,2,1,2,2
0.405418,0.008196,0.063492,0.014775,0.091402,0.017929,0.000000,0.063862,0.000000,0.011481,0.091500,0.034723,0.000000,0.005580,0.000000,0.002478,0,1,2,2,1,2,2
0.445295,0.006693,0.113353,0.004253,0.089447,0.033145,0.000000,0.053569,0.000000,0.010329,0.089229,0.038265,0.000000,0.005921,0.000000,0.001091,0,2,2,3,2,2,2
0.502520,0.006696,0.085044,0.006484,0.093143,0.033215,0.000000,0.057830,0.029301,0.011111,0.148734,0.024601,0.000000,0.004715,0.000000,0.001646,0,1,2,2,2,2,2
0.416187,0.003969,0.092356,0.013088,0.078365,0.030379,0.000000,0.053473,0.000000,0.009660,0.104181,0.021921,0.000000,0.008461,0.000000,0.000334,0,1,2,3,1,2,2
0.432120,0.006217,0.089911,0.007098,0.079116,0.025450,0.000000,0.051967,0.000000,0.008525,0.123668,0.036254,0.000000,0.002746,0.000000,0.001168,0,1,2,2,1,1,2
0.322715,0.006119,0.092871,0.009675,0.074166,0.015943,0.000000,0.039245,0.000000,0.010216,0.030530,0.039035,0.000000,0.003510,0.000000,0.001405,0,2,2,2,1,1,1
0.421918,0.002353,0.087536,0.013826,0.089729,0.027919,0.000000,0.053109,0.000000,0.010669,0.096015,0.034983,0.000000,0.004610,0.000000,0.001169,0,1,2,2,1,2,2
0.307534,0.008909,0.102640,0.010264,0.075906,0.018506,0.000000,0.046408,0.000000,0.008565,0.000000,0.027833,0.000000,0.007005,0.000000,0.001498,0,2,2,2,1,1,1
0.381142,0.005747,0.065478,0.014803,0.072597,0.018613,0.000000,0.058086,0.000000,0.010977,0.101008,0.027129,0.000000,0.002963,0.000000,0.003741,0,1,1,2,1,1,1
0.418968,0.004762,0.086627,0.010654,0.091728,0.019712,0.000000,0.044911,0.000000,0.010364,0.120036,0.021846,0.000000,0.006034,0.000000,0.002294,0,1,2,2,1,2,2
0.377983,0.007764,0.063710,0.014701,0.086800,0.032551,0.000000,0.049543,0.000000,0.010011,0.084819,0.020763,0.000000,0.005889,0.000000,0.001432,0,1,1,2,1,1,1
0.406868,0.008922,0.085067,0.004617,0.104281,0.030641,0.000000,0.059140,0.000000,0.009635,0.074593,0.025926,0.000000,0.002650,0.000000,0.001396,0,2,2,2,1,2,2
0.533770,0.004727,0.086647,0.015035,0.099069,0.028099,0.000000,0.061575,0.009813,0.010469,0.165545,0.037729,0.008776,0.002740,0.000000,0.003546,0,1,2,2,2,2,2
0.508518,0.006940,0.068937,0.011237,0.084008,0.020299,0.000000,0.067894,0.028473,0.008776,0.170254,0.033954,0.000000,0.006604,0.000000,0.001142,0,1,2,2,2,2,2
0.418387,0.007082,0.105869,0.012768,0.077713,0.027089,0.000000,0.045976,0.000000,0.009889,0.094824,0.029273,0.000000,0.007030,0.000000,0.000874,1,2,2,3,1,2,2
0.425231,0.004274,0.092904,0.009761,0.068004,0.026199,0.000000,0.056964,0.000000,0.009637,0.105148,0.034703,0.010441,0.003845,0.000000,0.003351,0,1,2,2,1,2,2
0.507227,0.005732,0.081857,0.013195,0.085430,0.034774,0.000000,0.052178,0.034622,0.010441,0.143512,0.029745,0.010076,0.001771,0.000000,0.003894,0,1,2,2,2,2,2
0.495927,0.003183,0.089284,0.009290,0.082577,0.024118,0.000000,0.056290,0.025823,0.010076,0.152946,0.027910,0.011407,0.001224,0.000000,0.001799,0,1,2,2,2,2,2
0.513874,0.003188,0.078423,0.007710,0.093237,0.027471,0.000000,0.056407,0.019127,0.011407,0.176276,0.035629,0.000000,0.002741,0.000000,0.002258,0,1,2,2,2,2,2
0.408109,0.004514,0.091671,0.010407,0.079271,0.029201,0.000000,0.052757,0.000000,0.010877,0.097496,0.023887,0.000000,0.006251,0.000000,0.001777,0,1,2,2,1,2,2
0.415255,0.003935,0.087919,0.008612,0.085709,0.024886,0.000000,0.043604,0.000000,0.010360,0.099663,0.037104,0.008391,0.002898,0.000000,0.002174,0,1,2,2,1,2,2
0.512106,0.005347,0.080171,0.010885,0.092618,0.025935,0.005619,0.063259,0.017800,0.008391,0.161922,0.036008,0.000000,0.002966,0.000000,0.001185,0,1,2,2,2,2,2
0.425426,0.004400,0.093906,0.010210,0.074622,0.021156,0.000000,0.054732,0.000000,0.009634,0.121908,0.028929,0.000000,0.003857,0.000000,0.002072,1,1,2,3,1,2,2
0.372434,0.005644,0.065072,0.010482,0.082057,0.027325,0.000000,0.049705,0.000000,0.010515,0.092725,0.021464,0.000000,0.003965,0.000000,0.003480,0,1,1,2,1,1,1
0.507641,0.003675,0.095406,0.011260,0.088803,0.028326,0.009926,0.056832,0.007417,0.010450,0.155103,0.029816,0.000000,0.007506,0.000000,0.003121,1,1,2,2,2,2,2
0.405774,0.004374,0.060515,0.008537,0.096153,0.020486,0.000000,0.064415,0.000000,0.009877,0.101164,0.034277,0.000000,0.004252,0.000000,0.001724,0,1,1,2,1,1,1
