bin,total,Braking_START->Braking_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Camera1_START->Camera1_FINISH,CollisionDetection_BrakingDecision_FINISH->Braking_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,Perception_Fusion_START->Perception_Fusion_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH
0.499000,0.002620,0.000065,0.000511,0.000030,0.000000,0.000024,0.000015,0.000159,0.000307,0.000060,0.000012,0.000147,0.000134,0.000271,0.000831,0.000053
0.500000,0.002620,0.000053,0.000589,0.000029,0.000000,0.000025,0.000027,0.000142,0.000306,0.000048,0.000000,0.000133,0.000101,0.000259,0.000852,0.000057
0.501000,0.001965,0.000044,0.000416,0.000018,0.000000,0.000022,0.000012,0.000125,0.000245,0.000038,0.000022,0.000101,0.000045,0.000204,0.000635,0.000038
0.502000,0.001965,0.000037,0.000366,0.000030,0.000000,0.000023,0.000000,0.000133,0.000271,0.000026,0.000019,0.000108,0.000032,0.000208,0.000674,0.000038
0.503000,0.000655,0.000017,0.000144,0.000011,0.000000,0.000009,0.000000,0.000041,0.000063,0.000017,0.000000,0.000026,0.000031,0.000073,0.000209,0.000013
0.504000,0.002620,0.000048,0.000592,0.000025,0.000000,0.000031,0.000012,0.000147,0.000349,0.000052,0.000000,0.000141,0.000068,0.000286,0.000811,0.000055
0.505000,0.004584,0.000087,0.000907,0.000055,0.000000,0.000055,0.000036,0.000291,0.000640,0.000088,0.000000,0.000187,0.000142,0.000479,0.001520,0.000097
0.506000,0.005239,0.000105,0.001083,0.000051,0.000000,0.000063,0.000038,0.000331,0.000666,0.000102,0.000009,0.000307,0.000218,0.000494,0.001678,0.000095
0.507000,0.001965,0.000041,0.000362,0.000021,0.000000,0.000024,0.000013,0.000123,0.000273,0.000047,0.000034,0.000123,0.000058,0.000166,0.000642,0.000038
0.508000,0.001310,0.000019,0.000297,0.000011,0.000000,0.000008,0.000014,0.000080,0.000161,0.000027,0.000000,0.000064,0.000065,0.000125,0.000413,0.000026
0.509000,0.000655,0.000013,0.000142,0.000005,0.000000,0.000003,0.000012,0.000050,0.000117,0.000010,0.000000,0.000032,0.000000,0.000062,0.000196,0.000014
0.510000,0.001310,0.000026,0.000332,0.000015,0.000000,0.000016,0.000000,0.000080,0.000100,0.000024,0.000000,0.000067,0.000074,0.000122,0.000426,0.000027
0.511000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.512000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.513000,0.000655,0.000015,0.000131,0.000007,0.000000,0.000008,0.000000,0.000035,0.000125,0.000016,0.000000,0.000022,0.000009,0.000080,0.000194,0.000014
0.514000,0.000655,0.000014,0.000101,0.000007,0.000000,0.000008,0.000000,0.000037,0.000122,0.000015,0.000000,0.000022,0.000034,0.000055,0.000230,0.000011
0.515000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.516000,0.000655,0.000010,0.000186,0.000004,0.000000,0.000011,0.000000,0.000032,0.000065,0.000014,0.000000,0.000035,0.000032,0.000054,0.000201,0.000011
0.517000,0.003274,0.000070,0.000659,0.000031,0.000000,0.000032,0.000014,0.000191,0.000465,0.000056,0.000020,0.000157,0.000120,0.000358,0.001039,0.000063
0.518000,0.000655,0.000011,0.000119,0.000009,0.000000,0.000003,0.000000,0.000035,0.000088,0.000013,0.000000,0.000031,0.000020,0.000071,0.000242,0.000013
0.519000,0.000655,0.000013,0.000164,0.000004,0.000000,0.000007,0.000000,0.000034,0.000064,0.000012,0.000000,0.000033,0.000011,0.000059,0.000241,0.000013
0.520000,0.001310,0.000022,0.000264,0.000012,0.000000,0.000011,0.000000,0.000077,0.000217,0.000024,0.000000,0.000053,0.000037,0.000144,0.000425,0.000024
0.521000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.522000,0.000655,0.000013,0.000163,0.000006,0.000000,0.000003,0.000000,0.000035,0.000094,0.000012,0.000000,0.000028,0.000022,0.000068,0.000200,0.000011
0.523000,0.000655,0.000013,0.000152,0.000006,0.000000,0.000007,0.000013,0.000050,0.000074,0.000009,0.000000,0.000035,0.000008,0.000084,0.000192,0.000012
0.524000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.525000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.526000,0.000655,0.000012,0.000127,0.000009,0.000000,0.000007,0.000000,0.000031,0.000095,0.000014,0.000000,0.000035,0.000015,0.000061,0.000237,0.000012
0.527000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.528000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000655,0.000016,0.000113,0.000007,0.000000,0.000006,0.000000,0.000039,0.000132,0.000014,0.000000,0.000030,0.000026,0.000062,0.000197,0.000012
0.531000,0.001310,0.000030,0.000286,0.000011,0.000000,0.000012,0.000000,0.000074,0.000221,0.000024,0.000000,0.000076,0.000042,0.000118,0.000392,0.000025
0.532000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.533000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.534000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.535000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.536000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.537000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.538000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.539000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.541000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.543000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.544000,0.000655,0.000012,0.000106,0.000009,0.000000,0.000006,0.000000,0.000039,0.000099,0.000013,0.000000,0.000038,0.000032,0.000083,0.000205,0.000014
0.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.546000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.547000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.548000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.549000,0.000655,0.000016,0.000148,0.000006,0.000000,0.000005,0.000000,0.000045,0.000112,0.000011,0.000000,0.000038,0.000007,0.000048,0.000206,0.000013
0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.551000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.552000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.553000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.554000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.556000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.557000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.558000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.559000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.561000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.562000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.563000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.564000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.565000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.566000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.567000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.568000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.569000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.571000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.572000,0.000655,0.000011,0.000142,0.000004,0.000000,0.000008,0.000013,0.000039,0.000114,0.000012,0.000000,0.000026,0.000023,0.000061,0.000191,0.000011
