start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
14.156715,4.081230,1.825651,2.929987,0.598392,4.721455,3
12.728505,4.801425,1.827354,0.989246,0.971685,4.138795,3
13.303900,6.051997,1.362539,0.694183,2.521019,2.674162,4
15.960459,5.585101,1.775020,1.669592,2.602796,4.327950,5
12.102589,5.076618,1.784431,1.021611,0.000000,4.219929,4
10.947848,4.385537,1.377943,1.996416,0.926740,2.261212,4
13.198404,4.514644,1.895106,3.285071,0.000000,3.503583,5
13.161916,5.159656,1.712488,2.676825,0.000000,3.612947,6
15.160142,7.593935,0.000000,2.261212,0.000000,5.304995,7
15.481105,7.631195,1.030506,2.183771,0.000000,4.635633,9
15.990583,7.915702,0.511127,2.931093,0.000000,4.632661,10
13.326063,6.132026,2.722461,0.000000,1.163971,3.307605,9
14.712829,8.002260,1.312364,0.000000,0.890811,4.507394,10
13.763088,8.569489,0.000000,0.000000,0.000000,5.193599,10
18.474321,9.105387,2.248635,1.242779,0.000000,5.877520,15
18.393488,9.460918,2.166740,0.696328,0.000000,6.069502,16
18.738734,10.506152,2.385414,0.000000,1.400980,4.446188,16
21.140553,8.124075,4.804358,1.073162,2.283026,4.855932,17
20.361855,7.485705,5.181192,2.724762,0.000000,4.970196,17
25.715304,9.967635,3.439179,4.352483,0.000000,7.956007,18
25.827380,7.476761,5.117435,3.344658,0.000000,9.888526,17
29.528676,7.566451,6.519779,4.177743,0.000000,11.264703,19
32.198834,6.047137,8.768120,2.853186,0.456463,14.073928,20
31.700309,6.725731,8.362003,2.600269,0.000000,14.012306,19
30.842656,5.434295,7.436903,3.476871,0.633605,13.860982,19
30.789471,6.916132,8.172841,1.069464,0.077846,14.553188,18
29.915629,5.199321,8.955575,1.415240,0.935130,13.410363,18
25.577255,1.242219,7.949790,3.599944,0.000000,12.785302,15
27.716772,1.606327,8.406635,4.292046,0.000000,13.411764,16
27.335085,1.918564,10.200208,1.994547,2.555224,10.666542,17
25.940033,1.252584,11.757323,0.000000,0.000000,12.930126,11
28.258966,2.232798,10.506613,1.654648,0.000000,13.864907,12
28.276592,2.086919,10.734425,1.573833,1.039019,12.842396,13
28.865018,0.822484,11.563620,1.542252,0.000000,14.936662,13
29.315034,0.995535,11.488575,1.339746,0.000000,15.491178,13
31.287497,0.017310,11.589794,3.782607,0.000000,15.897786,16
31.336930,0.356853,11.523706,4.397472,0.000000,15.058899,16
35.764558,0.935130,10.801044,5.610783,0.000000,18.417601,17
34.491688,0.000000,10.208606,5.007707,0.000000,19.275375,17
36.765499,0.000000,9.432868,7.723205,0.308831,19.300595,21
36.029231,0.668613,8.215199,7.451381,0.000000,19.694038,20
37.800562,2.400889,7.136976,6.183686,0.000000,22.079011,21
42.052986,3.698034,5.255281,8.717459,0.291546,24.090666,25
51.494987,4.334395,4.806766,9.901508,0.000000,32.452318,29
58.086749,4.560280,5.007707,10.901491,0.000000,37.617271,30
56.904816,2.643107,5.334783,11.075986,0.000000,37.850940,29
56.931650,3.498960,4.996025,11.671273,0.553154,36.212238,30
56.154298,4.185004,5.278056,10.742699,0.000000,35.948539,29
56.195466,4.047500,5.154851,11.924961,0.000000,35.068154,29
57.270636,4.892799,5.663659,11.858916,0.000000,34.855262,30
56.071335,4.220185,5.485060,11.649823,0.000000,34.716267,29
55.463199,5.111031,3.897974,11.526555,0.162666,34.764973,28
53.140573,3.697704,4.252531,11.325140,0.000000,33.865198,27
56.019526,4.373705,3.426190,12.012096,2.327908,33.879627,27
55.765498,3.897974,3.507769,13.972402,0.660411,33.726942,24
55.640899,3.676051,3.125022,15.332909,0.000000,33.506917,25
57.040323,5.473602,1.675214,16.623295,0.000000,33.268212,26
59.208622,6.706847,1.255925,17.248056,0.450932,33.546862,28
62.769549,6.284843,0.553154,19.077337,0.000000,36.854215,27
64.635449,6.159763,1.894023,17.896555,0.000000,38.685108,28
65.082546,7.427315,0.692064,17.792060,0.000000,39.171107,27
67.454087,6.893328,0.269065,18.748820,0.250750,41.292124,26
69.706023,6.252123,2.886705,17.682177,0.365926,42.519092,29
67.852889,5.443975,3.006516,17.527725,0.418281,41.456392,27
67.817224,5.667529,4.184897,16.753916,0.842565,40.368317,28
67.821902,5.741857,5.493985,16.059085,0.000000,40.526975,28
67.166890,4.969765,6.366547,15.409283,0.000000,40.421295,29
67.010199,4.584781,6.322036,15.491641,0.717098,39.894643,29
66.639489,5.321802,4.921631,17.576949,1.889119,36.929988,30
64.238168,3.926603,6.013730,16.635471,2.156278,35.506086,25
