start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
377.840412,88.837129,9.883411,219.906400,4.590705,54.622767,37
390.149765,86.598406,12.291369,233.321069,0.000000,57.938921,37
390.770063,71.490329,17.986600,236.281346,0.000000,65.011788,37
386.767610,79.512013,1.857681,236.450265,5.566355,63.381296,38
372.297511,66.094054,10.420557,219.854657,0.000000,75.928243,37
359.648736,60.501432,3.569000,224.932851,0.000000,70.645453,37
351.424450,53.699282,5.163596,224.107072,8.215922,60.238578,38
356.131579,53.827435,0.000000,232.105078,14.647933,55.551133,36
354.498038,55.723667,0.000000,234.338718,9.620816,54.814837,36
376.297850,49.193552,23.280643,228.806990,15.377435,59.639230,38
384.261289,63.948651,15.156611,247.186377,2.772644,55.197006,38
370.691147,77.932722,5.277733,242.834635,3.653510,40.992547,38
362.816694,69.248464,12.307292,245.496410,0.000000,35.764528,37
372.466527,67.967275,18.344540,255.957139,7.172696,23.024877,37
366.532457,76.023831,6.250889,262.885263,0.000000,21.372474,34
377.389094,76.056577,11.787946,261.332411,23.852622,4.359538,35
383.243190,65.556035,23.324608,251.430184,0.000000,42.932363,33
363.415568,55.539502,17.837220,253.917858,0.000000,36.120988,31
431.540833,56.153222,18.847376,287.486607,22.993817,46.059811,38
410.275629,58.459597,7.592955,300.404546,0.731150,43.087381,37
393.286909,58.472845,8.215922,280.863749,9.323838,36.410555,36
378.014792,56.543086,19.895810,267.315485,16.218094,18.042317,34
365.053252,57.900643,14.254288,281.087247,0.652564,11.158510,33
370.271301,53.419269,17.554982,280.841781,0.000000,18.455269,34
388.779729,53.978777,20.395468,281.180428,5.933672,27.291384,34
382.720364,81.554653,12.075998,260.289622,0.000000,28.800091,33
399.121403,62.899945,20.293223,265.295456,6.209138,44.423641,33
403.020673,77.865691,23.043619,271.388000,5.301071,25.422292,35
408.808249,70.961675,21.618920,289.231106,4.790100,22.206448,36
419.802257,89.055095,4.122452,290.669863,15.869070,20.085777,36
384.086211,57.532897,25.989881,283.817100,0.000000,16.746333,34
375.228034,67.689676,21.372474,269.923560,16.242324,0.000000,35
369.122149,78.733773,12.403212,273.722295,0.000000,4.262869,35
369.745283,79.416456,7.817328,273.976225,8.535274,0.000000,35
372.761325,70.527613,5.650229,289.401854,7.181629,0.000000,34
381.636911,71.648282,0.000000,286.739174,0.000000,23.249455,35
386.439990,79.772916,10.739137,267.254162,0.000000,28.673775,35
393.194298,75.623354,23.162814,254.857718,0.000000,39.550412,36
379.170228,81.284788,7.323608,261.764121,3.527920,25.269791,37
382.719551,49.356808,0.731150,276.148742,15.626910,40.855941,33
334.949792,21.553247,17.200851,254.514498,9.454385,32.226811,29
319.415634,17.200851,8.263571,262.905592,11.264467,19.781153,28
304.746094,5.716997,18.455269,271.088943,0.000000,9.484885,28
303.009932,8.513017,49.045726,235.991458,0.000000,9.459731,28
319.017600,11.698913,47.897966,237.553471,3.440642,18.426608,28
323.853745,17.379121,44.075031,235.677924,7.221090,19.500579,28
339.350486,41.161283,36.159578,235.602662,0.000000,26.426963,29
336.044944,36.684534,33.065235,232.241990,0.000000,34.053185,29
357.846251,38.773960,30.723363,238.495004,0.000000,49.853924,31
346.181358,35.407149,26.495751,253.606016,15.861596,14.810846,32
319.620762,59.253020,54.995179,199.523021,4.182042,1.667500,31
344.409851,40.356328,60.226691,229.478616,0.000000,14.348216,32
347.277161,41.535646,74.706558,211.806387,0.000000,19.228570,32
360.073203,54.495405,61.423688,215.545407,17.506431,11.102272,33
340.949243,45.523721,70.086947,209.027162,9.857157,6.454256,32
354.944866,41.821981,66.984491,232.502922,0.000000,13.635472,36
387.730460,36.328745,88.589512,235.262139,0.000000,27.550064,39
389.576607,35.174782,93.762618,241.403331,0.000000,19.235876,39
406.155486,35.594499,98.094991,237.575593,15.457476,19.432927,40
383.891892,55.463567,82.448418,228.849990,0.000000,17.129917,39
372.253617,34.449081,82.056045,228.655851,7.588198,19.504442,35
351.615381,41.681196,82.945463,207.207900,0.000000,19.780822,34
382.736955,45.629141,83.840263,213.344729,2.373644,37.549178,35
366.744421,25.528120,83.942838,214.225291,9.527944,33.520228,35
356.473372,27.886339,76.625953,218.283837,0.000000,33.677243,34
353.265208,23.316889,88.308965,213.822626,19.636041,8.180687,34
342.047907,23.098577,86.914134,215.245936,0.000000,16.789260,31
338.071756,24.881227,82.551323,213.816290,1.426479,15.396437,31
321.391418,10.803397,94.911701,187.985192,0.000000,27.691128,30
357.568864,23.473481,74.892837,194.604280,0.000000,64.598266,32
431.956691,29.489745,99.941426,195.358574,9.519568,97.647378,36
440.795069,27.059767,108.244223,193.373520,0.000000,112.117559,36
489.516165,27.894603,102.367246,213.542392,0.000000,145.711924,38
480.891182,23.568632,98.799735,221.952553,0.000000,136.570262,40
489.792644,28.406923,99.073176,222.675395,22.703480,116.933670,40
503.731723,16.311413,102.194690,252.923598,0.000000,132.302022,39
