bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=8,start3=9
0.135000,0.000442,0.000000,0.000189,0.000189,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.136000,0.000442,0.000095,0.000158,0.000063,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.137000,0.000221,0.000000,0.000032,0.000095,0.000063,0.000032,0.000000,0.000000,0.000000,0.000000
0.138000,0.000537,0.000000,0.000347,0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.139000,0.000189,0.000000,0.000063,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140000,0.000221,0.000000,0.000095,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.141000,0.000347,0.000032,0.000063,0.000221,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.142000,0.000063,0.000000,0.000032,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.143000,0.000063,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.144000,0.000253,0.000000,0.000158,0.000063,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000
0.145000,0.000189,0.000000,0.000063,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.146000,0.000126,0.000000,0.000000,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.147000,0.000158,0.000000,0.000063,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.148000,0.000158,0.000000,0.000126,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.149000,0.000221,0.000000,0.000095,0.000032,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
0.150000,0.000095,0.000000,0.000032,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.151000,0.000095,0.000000,0.000063,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.152000,0.000284,0.000032,0.000158,0.000032,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.153000,0.000158,0.000032,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.154000,0.000032,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.155000,0.000158,0.000000,0.000032,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000
0.156000,0.000095,0.000000,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.157000,0.000032,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.159000,0.000095,0.000000,0.000063,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160000,0.000126,0.000000,0.000063,0.000000,0.000032,0.000032,0.000000,0.000000,0.000000,0.000000
0.162000,0.000032,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.163000,0.000253,0.000032,0.000126,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
