Camera1_START->Braking_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->Braking_START,Braking_START->Braking_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,Braking_START
0.406328,0.002838,0.070135,0.011817,0.044074,0.023038,0.000000,0.052223,0.002762,0.010334,0.135739,0.032200,0.008937,0.005321,0.000000,0.006910,0,1,1,1,1,2,2
0.399454,0.007290,0.051395,0.008732,0.055726,0.025346,0.000000,0.036266,0.001790,0.008937,0.165074,0.022033,0.000000,0.005709,0.000000,0.011156,0,1,1,2,1,2,2
0.428722,0.002292,0.085272,0.014157,0.023570,0.020439,0.000000,0.049715,0.000000,0.010645,0.174662,0.031664,0.000000,0.007450,0.000000,0.008856,0,1,1,1,1,1,2
0.394297,0.006686,0.081456,0.015702,0.025380,0.031824,0.000000,0.041055,0.018507,0.010167,0.124132,0.026106,0.000000,0.005316,0.000000,0.007966,0,1,1,1,1,1,1
0.410943,0.001840,0.061369,0.009917,0.066561,0.028239,0.000000,0.059632,0.000000,0.009090,0.127524,0.031577,0.000000,0.006900,0.000000,0.008294,0,1,1,2,1,2,2
0.442923,0.005440,0.076783,0.005449,0.043413,0.031268,0.000000,0.052683,0.000000,0.010995,0.151009,0.036202,0.010157,0.008534,0.000000,0.010990,0,1,1,2,1,1,1
0.415818,0.006090,0.078720,0.009815,0.042192,0.026017,0.000000,0.040729,0.013053,0.010157,0.146124,0.026818,0.000000,0.006026,0.000000,0.010077,0,1,1,2,1,2,2
0.411734,0.005996,0.080786,0.007176,0.045067,0.022141,0.000000,0.043652,0.002990,0.010100,0.149744,0.030650,0.000000,0.003926,0.000000,0.009506,0,1,1,2,1,2,2
0.416462,0.005084,0.093287,0.006152,0.037225,0.018916,0.000000,0.054935,0.000000,0.010041,0.147181,0.026824,0.000000,0.006532,0.000000,0.010285,1,1,1,2,1,2,2
0.441279,0.004029,0.110804,0.009706,0.018383,0.021460,0.000000,0.051553,0.000000,0.010946,0.156036,0.033765,0.010091,0.003905,0.000000,0.010601,0,1,1,2,1,2,2
0.410456,0.004882,0.097672,0.009795,0.025678,0.018508,0.000000,0.054176,0.006724,0.010091,0.137609,0.027963,0.000000,0.008868,0.000000,0.008490,0,1,1,2,1,2,2
0.420794,0.004602,0.094597,0.005804,0.039901,0.023296,0.000000,0.058351,0.000000,0.009725,0.134047,0.030756,0.000000,0.008338,0.000000,0.011377,0,1,1,2,1,2,2
0.431572,0.005830,0.081225,0.010463,0.046503,0.015084,0.000000,0.047995,0.004415,0.011014,0.169658,0.024304,0.000000,0.003870,0.000000,0.011211,1,1,1,2,1,1,2
0.426477,0.005715,0.096363,0.008544,0.039855,0.019399,0.000000,0.049714,0.004642,0.011243,0.146189,0.028763,0.000000,0.006629,0.000000,0.009421,0,1,1,2,1,2,2
0.418152,0.007293,0.091879,0.013407,0.035965,0.021196,0.000000,0.064331,0.000000,0.010275,0.132604,0.030436,0.000000,0.003155,0.000000,0.007611,0,1,1,2,1,2,2
0.428156,0.001553,0.116147,0.009740,0.032336,0.019116,0.000000,0.049094,0.000000,0.009914,0.148415,0.023929,0.000000,0.005177,0.000000,0.012735,0,1,1,2,1,2,2
0.408380,0.008772,0.062522,0.006437,0.044711,0.028295,0.000000,0.059473,0.000000,0.008716,0.143730,0.032087,0.000000,0.004105,0.000000,0.009532,0,1,1,1,1,1,1
0.389848,0.006452,0.082329,0.009149,0.025495,0.027756,0.000000,0.050211,0.000765,0.010362,0.127614,0.031054,0.000000,0.007429,0.000000,0.011232,0,1,1,2,1,1,1
0.396683,0.001172,0.082823,0.009887,0.037739,0.016566,0.000000,0.056867,0.000000,0.008893,0.135921,0.032132,0.000000,0.006068,0.000000,0.008615,0,1,1,2,1,1,2
0.417959,0.005934,0.084945,0.012419,0.026268,0.016819,0.000000,0.066393,0.000000,0.010090,0.143424,0.037607,0.000000,0.005033,0.000000,0.009027,0,1,1,2,1,1,1
0.425923,0.004905,0.078433,0.012378,0.041571,0.025310,0.000000,0.040407,0.008178,0.008694,0.160488,0.026811,0.000000,0.005689,0.000000,0.013059,0,1,1,2,1,1,1
0.421238,0.007347,0.078318,0.011857,0.030979,0.029564,0.000000,0.058079,0.000000,0.009797,0.138172,0.033242,0.009817,0.004484,0.000000,0.009582,0,1,1,2,1,2,2
0.399743,0.007114,0.081284,0.010875,0.025753,0.021087,0.000000,0.051063,0.002049,0.009817,0.142877,0.032260,0.000000,0.001921,0.000000,0.013643,0,1,1,2,1,2,2
0.405927,0.007793,0.035163,0.009449,0.056811,0.027884,0.000000,0.059065,0.000000,0.010537,0.136397,0.034619,0.009735,0.007194,0.000000,0.011280,0,0,1,1,1,1,1
0.409595,0.006786,0.087935,0.011952,0.032818,0.023618,0.000000,0.045262,0.003419,0.009735,0.139960,0.030322,0.000000,0.006574,0.000000,0.011214,0,1,1,2,1,1,1
0.431716,0.003358,0.088139,0.012058,0.040567,0.019100,0.000000,0.048925,0.000000,0.010148,0.157637,0.039395,0.000000,0.003940,0.000000,0.008449,0,1,1,2,1,2,2
0.425892,0.005365,0.091992,0.006519,0.041120,0.025613,0.000000,0.051369,0.002237,0.010785,0.146965,0.028347,0.000000,0.004865,0.000000,0.010715,0,1,1,2,1,1,2
0.429831,0.005223,0.090812,0.012731,0.038356,0.028578,0.000000,0.041782,0.000000,0.009979,0.156030,0.030253,0.000000,0.008169,0.000000,0.007918,0,1,1,2,1,2,2
0.416264,0.006437,0.097324,0.006860,0.030209,0.025890,0.000000,0.052191,0.007401,0.009870,0.132748,0.032476,0.000000,0.004308,0.000000,0.010550,0,1,1,2,1,2,2
0.404166,0.002844,0.094758,0.010040,0.035417,0.023769,0.000000,0.057097,0.000000,0.009836,0.133432,0.024070,0.000000,0.003152,0.000000,0.009751,0,1,1,2,1,2,2
0.434828,0.004879,0.098613,0.013560,0.032412,0.028883,0.000000,0.040345,0.000000,0.010011,0.156099,0.035040,0.000000,0.006158,0.000000,0.008828,1,1,1,2,1,2,2
0.390925,0.005262,0.073580,0.007805,0.025940,0.017548,0.000000,0.037380,0.025790,0.009536,0.150280,0.026125,0.000000,0.003150,0.000000,0.008529,0,1,1,1,1,1,1
0.413578,0.004612,0.062860,0.012741,0.039553,0.031346,0.000000,0.044131,0.000000,0.009290,0.158805,0.039561,0.000000,0.001724,0.000000,0.008955,0,1,1,1,1,1,1
0.401739,0.003236,0.070664,0.005376,0.047814,0.022930,0.000000,0.056255,0.000000,0.009122,0.137840,0.039159,0.000000,0.001343,0.000000,0.008000,0,1,1,1,1,1,1
0.438556,0.006060,0.097634,0.010794,0.036628,0.033458,0.000000,0.057798,0.000000,0.010571,0.140787,0.031220,0.000000,0.003411,0.000000,0.010195,0,1,1,2,1,2,2
0.397406,0.004278,0.064925,0.011123,0.052311,0.028401,0.000000,0.041284,0.000000,0.010155,0.139534,0.031266,0.000000,0.003707,0.000000,0.010422,0,1,1,2,1,1,1
0.396014,0.006695,0.058670,0.011606,0.049237,0.021066,0.000000,0.038892,0.003176,0.008348,0.151506,0.034350,0.000000,0.004198,0.000000,0.008270,0,1,1,2,1,1,2
0.441625,0.004637,0.072756,0.007404,0.049410,0.024213,0.000000,0.062995,0.000000,0.010243,0.150425,0.031748,0.009385,0.006036,0.000000,0.012373,0,1,1,1,1,1,1
0.419833,0.002425,0.093701,0.010932,0.021662,0.025289,0.000000,0.049307,0.012132,0.009385,0.152362,0.029072,0.000000,0.001147,0.000000,0.012419,0,1,1,2,1,1,1
0.448510,0.002911,0.082813,0.015678,0.030005,0.026341,0.000000,0.062368,0.000000,0.010989,0.155004,0.036072,0.011138,0.005419,0.000000,0.009772,0,1,1,2,1,2,2
0.414768,0.007287,0.090665,0.009394,0.023430,0.031098,0.000000,0.060636,0.002899,0.011138,0.136321,0.030293,0.000000,0.004495,0.000000,0.007112,0,1,1,2,1,2,2
0.420601,0.003783,0.077415,0.012797,0.045734,0.020709,0.000000,0.045052,0.003380,0.010445,0.155343,0.028477,0.000000,0.007135,0.000000,0.010331,0,1,1,2,1,2,2
0.425613,0.004833,0.083664,0.010569,0.038077,0.023900,0.000000,0.041105,0.011440,0.010211,0.153438,0.026215,0.010430,0.004849,0.000000,0.006882,0,1,1,2,1,2,2
0.437348,0.003081,0.099149,0.013815,0.017965,0.019885,0.000000,0.047606,0.002777,0.010430,0.168014,0.033094,0.010824,0.001877,0.000000,0.008831,1,1,1,2,1,2,2
0.386220,0.006024,0.040385,0.013078,0.045892,0.025838,0.000000,0.039544,0.014787,0.010824,0.149565,0.028194,0.000000,0.001956,0.000000,0.010133,0,1,1,1,1,1,1
0.387017,0.003616,0.064230,0.011418,0.029570,0.025010,0.000000,0.045134,0.000000,0.011019,0.154320,0.029122,0.000000,0.004175,0.000000,0.009403,0,1,1,1,1,1,2
0.425809,0.002666,0.099279,0.008271,0.036277,0.021570,0.000000,0.055601,0.000000,0.010816,0.141645,0.035983,0.000000,0.001593,0.000000,0.012108,0,1,1,2,1,2,2
0.384787,0.004273,0.076642,0.010371,0.024115,0.033494,0.000000,0.054756,0.000000,0.009947,0.135618,0.025471,0.000000,0.003864,0.000000,0.006236,0,1,1,1,1,1,1
0.401329,0.003698,0.071816,0.009466,0.029091,0.025991,0.000000,0.047037,0.000000,0.011398,0.157330,0.031426,0.000000,0.003874,0.000000,0.010202,0,1,1,2,1,1,1
0.422910,0.005561,0.098736,0.009790,0.045037,0.026481,0.000000,0.048879,0.000000,0.011175,0.141163,0.024830,0.000000,0.001964,0.000000,0.009294,1,1,1,2,1,2,2
0.404304,0.005647,0.069126,0.012795,0.031092,0.022036,0.000000,0.042635,0.000000,0.010036,0.159106,0.038888,0.000000,0.004896,0.000000,0.008047,0,1,1,2,1,1,1
0.436228,0.005353,0.104879,0.012023,0.036102,0.028225,0.000000,0.058804,0.000000,0.010377,0.138413,0.028268,0.000000,0.003266,0.000000,0.010518,0,1,1,2,1,2,2
0.448364,0.006345,0.088761,0.009922,0.060612,0.021335,0.000000,0.057390,0.000000,0.009751,0.151131,0.031564,0.000000,0.003603,0.000000,0.007950,1,1,1,2,1,2,2
0.400310,0.005583,0.087947,0.008571,0.020646,0.025093,0.000000,0.053359,0.006242,0.009831,0.142310,0.025566,0.000000,0.004437,0.000000,0.010725,0,1,1,2,1,1,1
0.426410,0.002302,0.085470,0.011185,0.027304,0.026342,0.000000,0.055583,0.000000,0.010580,0.154699,0.035924,0.000000,0.005006,0.000000,0.012015,0,1,1,2,1,2,2
0.363958,0.001978,0.046268,0.014081,0.042276,0.030853,0.000000,0.045217,0.003586,0.009837,0.132932,0.026809,0.000000,0.002846,0.000000,0.007275,0,1,1,1,1,1,1
0.402729,0.004315,0.079333,0.012498,0.036019,0.026684,0.000000,0.045456,0.000000,0.009502,0.142873,0.032730,0.000000,0.004805,0.000000,0.008514,0,1,1,2,1,2,2
0.412026,0.002500,0.089775,0.008009,0.035064,0.023519,0.000000,0.035643,0.002311,0.008744,0.155084,0.038324,0.000000,0.005586,0.000000,0.007467,0,1,1,2,1,1,1
0.442592,0.006530,0.077900,0.011024,0.045601,0.022916,0.000000,0.037508,0.005532,0.008284,0.176481,0.027837,0.010023,0.004156,0.000000,0.008800,0,1,1,1,1,1,1
0.419161,0.004582,0.082017,0.010064,0.042743,0.031709,0.000000,0.044837,0.006492,0.010023,0.137187,0.031860,0.000000,0.006428,0.000000,0.011219,0,1,1,2,1,2,2
0.401884,0.007671,0.080782,0.007470,0.039400,0.027748,0.000000,0.032741,0.012000,0.010968,0.146106,0.025339,0.000000,0.004238,0.000000,0.007421,0,1,1,2,1,2,2
0.430512,0.006925,0.090515,0.008872,0.038159,0.023603,0.000000,0.036354,0.000000,0.008516,0.168333,0.034555,0.000000,0.002129,0.000000,0.012551,0,1,1,2,1,2,2
0.429033,0.002650,0.094381,0.004839,0.043229,0.028304,0.000000,0.045609,0.000000,0.008963,0.153917,0.034650,0.000000,0.003451,0.000000,0.009040,0,1,1,2,1,1,2
0.447713,0.005877,0.112629,0.004438,0.026056,0.016784,0.000000,0.036799,0.018935,0.008803,0.160136,0.033296,0.010687,0.002301,0.000000,0.010972,1,1,1,2,1,2,2
0.401166,0.006207,0.072103,0.005696,0.029191,0.027263,0.000000,0.045551,0.005190,0.010687,0.151894,0.029576,0.000000,0.004470,0.000000,0.013338,0,1,1,1,1,1,1
0.403783,0.003260,0.065242,0.014497,0.033575,0.023636,0.000000,0.041676,0.008622,0.009593,0.160641,0.026230,0.000000,0.004161,0.000000,0.012650,0,1,1,1,1,2,2
0.448262,0.006155,0.105513,0.010684,0.034502,0.028904,0.000000,0.052308,0.000000,0.009778,0.148834,0.030090,0.000000,0.008674,0.000000,0.012820,1,1,1,2,1,2,2
0.419978,0.008694,0.063474,0.009187,0.044643,0.031622,0.000000,0.050434,0.000000,0.009960,0.152717,0.032215,0.000000,0.005912,0.000000,0.011120,0,1,1,2,1,1,1
0.414124,0.006786,0.061234,0.011994,0.044656,0.024235,0.000000,0.054587,0.007969,0.011516,0.138326,0.035414,0.000000,0.008152,0.000000,0.009255,0,1,1,2,1,1,2
0.414774,0.003378,0.076473,0.009345,0.041521,0.029974,0.000000,0.063860,0.000000,0.008809,0.142011,0.024471,0.000000,0.005337,0.000000,0.009595,0,1,1,2,1,2,2
0.419706,0.003409,0.081743,0.010589,0.031490,0.020399,0.000000,0.033754,0.026238,0.008862,0.153819,0.029527,0.000000,0.006094,0.000000,0.013782,0,1,1,2,1,2,2
0.394451,0.004653,0.067077,0.014271,0.050715,0.021085,0.000000,0.040332,0.008898,0.010194,0.143640,0.021392,0.000000,0.005338,0.000000,0.006856,0,1,1,2,1,2,2
0.415798,0.006001,0.080422,0.010181,0.035161,0.026447,0.000000,0.057411,0.000000,0.010648,0.149502,0.024288,0.000000,0.005870,0.000000,0.009867,1,1,1,2,1,2,2
0.414174,0.005681,0.093127,0.015470,0.019934,0.032749,0.000000,0.055441,0.000000,0.010983,0.141357,0.027143,0.000000,0.002998,0.000000,0.009291,0,1,1,2,1,1,1
0.418318,0.005047,0.077581,0.007149,0.044883,0.021850,0.000000,0.054552,0.000000,0.009907,0.147701,0.033634,0.000000,0.005664,0.000000,0.010350,0,1,1,2,1,2,2
0.386133,0.003773,0.060653,0.011980,0.038189,0.023243,0.000000,0.054588,0.000000,0.009217,0.135725,0.030297,0.000000,0.004539,0.000000,0.013929,0,1,1,1,1,1,1
0.421473,0.006298,0.086631,0.011494,0.040982,0.030536,0.000000,0.033794,0.000000,0.009253,0.160916,0.027443,0.000000,0.007412,0.000000,0.006714,0,1,1,2,1,2,2
0.410373,0.006275,0.084456,0.010478,0.039940,0.031167,0.000000,0.045131,0.000000,0.010123,0.138985,0.026130,0.000000,0.005265,0.000000,0.012423,0,1,1,2,1,2,2
0.419574,0.004431,0.085436,0.009991,0.046791,0.026867,0.000000,0.042157,0.000000,0.009884,0.154319,0.026568,0.000000,0.003127,0.000000,0.010003,0,1,1,2,1,2,2
0.439749,0.007603,0.083514,0.007538,0.047511,0.022089,0.000000,0.068446,0.000000,0.011035,0.137623,0.035985,0.000000,0.007372,0.000000,0.011033,0,1,1,2,1,1,2
0.397972,0.005296,0.061164,0.008271,0.043378,0.033321,0.000000,0.053487,0.000000,0.011938,0.136146,0.033378,0.000000,0.004329,0.000000,0.007264,0,1,1,2,1,1,1
0.383292,0.003882,0.060998,0.010669,0.039169,0.017946,0.000000,0.044085,0.016899,0.008541,0.135164,0.029868,0.000000,0.003005,0.000000,0.013066,0,1,1,2,1,1,1
0.431938,0.006095,0.110764,0.005958,0.031593,0.023698,0.000000,0.046035,0.000000,0.009579,0.155090,0.027352,0.000000,0.003402,0.000000,0.012372,0,1,1,2,1,2,2
0.413242,0.002945,0.078012,0.011437,0.032290,0.027877,0.000000,0.048884,0.000000,0.009172,0.164571,0.023676,0.000000,0.002633,0.000000,0.011745,0,1,1,1,1,1,1
0.430832,0.005933,0.079807,0.006562,0.027100,0.021485,0.000000,0.048822,0.014865,0.009997,0.162424,0.039581,0.000000,0.005353,0.000000,0.008903,0,1,1,2,1,1,1
0.418521,0.005397,0.067655,0.005820,0.046889,0.024256,0.000000,0.061216,0.010762,0.009889,0.134100,0.035112,0.000000,0.004879,0.000000,0.012546,0,1,1,2,1,2,2
0.437236,0.005574,0.081268,0.009629,0.033970,0.025968,0.000000,0.053320,0.000000,0.010792,0.161315,0.026051,0.010443,0.005180,0.000000,0.013726,0,1,1,2,1,2,2
0.428901,0.008996,0.069905,0.009225,0.041856,0.017549,0.000000,0.046655,0.015876,0.010443,0.159195,0.027786,0.009646,0.004396,0.000000,0.007373,0,1,1,2,1,2,2
0.411323,0.002071,0.088150,0.010651,0.033071,0.027037,0.000000,0.044953,0.003674,0.009646,0.140130,0.037426,0.000000,0.004723,0.000000,0.009791,0,1,1,2,1,2,2
0.432916,0.006597,0.091892,0.014008,0.017502,0.024489,0.000000,0.047660,0.000984,0.010959,0.169807,0.028111,0.000000,0.007284,0.000000,0.013623,0,1,1,2,1,2,2
0.441778,0.003334,0.092640,0.008818,0.033024,0.022175,0.000000,0.059646,0.001905,0.009003,0.150480,0.035548,0.009247,0.006481,0.000000,0.009477,0,1,1,2,1,2,2
0.426181,0.004478,0.089251,0.011437,0.031234,0.017562,0.000000,0.046333,0.017427,0.009247,0.146015,0.038320,0.000000,0.006140,0.000000,0.008737,0,1,1,2,1,2,2
0.422760,0.003596,0.092973,0.014128,0.042661,0.019251,0.000000,0.045740,0.001367,0.009806,0.153798,0.021174,0.000000,0.006393,0.000000,0.011873,0,1,1,2,1,2,2
0.413034,0.003331,0.090260,0.014022,0.033250,0.024525,0.000000,0.048378,0.000000,0.010260,0.152511,0.026489,0.000000,0.001896,0.000000,0.008112,0,1,1,2,1,2,2
0.435153,0.002382,0.101150,0.006286,0.035896,0.024012,0.000000,0.046839,0.000000,0.009390,0.154838,0.035269,0.000000,0.006253,0.000000,0.012838,0,1,1,2,1,2,2
0.429220,0.004472,0.097287,0.012448,0.036955,0.031801,0.000000,0.055020,0.000000,0.010206,0.135174,0.032935,0.000000,0.004612,0.000000,0.008310,1,1,1,2,1,2,2
0.430014,0.002367,0.090130,0.012161,0.042192,0.028278,0.000000,0.062182,0.000000,0.010563,0.133595,0.032026,0.000000,0.004867,0.000000,0.011653,0,1,1,2,1,2,2
0.384854,0.002991,0.059794,0.008997,0.038282,0.033181,0.000000,0.040375,0.005128,0.008718,0.147848,0.024800,0.000000,0.005210,0.000000,0.009530,0,1,1,2,1,1,1
0.415488,0.005242,0.112295,0.007215,0.026774,0.017073,0.000000,0.037967,0.001648,0.009768,0.157174,0.026536,0.000000,0.003776,0.000000,0.010020,0,1,1,2,1,2,2
0.418521,0.007637,0.065318,0.009210,0.033374,0.030153,0.000000,0.056103,0.000000,0.009460,0.157267,0.035195,0.000000,0.006844,0.000000,0.007960,0,1,1,1,1,1,1
0.455025,0.005368,0.097707,0.009885,0.045893,0.028530,0.000000,0.056011,0.002605,0.009466,0.151377,0.035110,0.000000,0.007069,0.000000,0.006004,1,1,1,2,1,2,2
0.401963,0.004464,0.064217,0.007387,0.043027,0.020266,0.000000,0.037444,0.041128,0.009548,0.132375,0.031607,0.000000,0.003323,0.000000,0.007177,0,1,1,2,1,2,2
0.436144,0.006575,0.095709,0.009860,0.049837,0.028396,0.000000,0.036214,0.001975,0.011456,0.149282,0.027984,0.000000,0.005640,0.000000,0.013216,1,1,1,2,2,2,2
0.401244,0.006311,0.072418,0.007549,0.040807,0.022933,0.000000,0.056564,0.000000,0.010529,0.140464,0.022839,0.000000,0.007769,0.000000,0.013061,0,1,1,1,1,1,1
0.431926,0.001811,0.081982,0.010986,0.036328,0.033668,0.000000,0.043389,0.000000,0.009238,0.164746,0.026220,0.011190,0.003723,0.000000,0.008645,0,1,1,2,1,1,1
0.432210,0.004665,0.072668,0.006874,0.048359,0.018053,0.000000,0.044733,0.015748,0.011190,0.149681,0.035213,0.008602,0.007868,0.000000,0.008556,0,1,1,2,1,1,1
0.391423,0.004710,0.063443,0.010854,0.022605,0.018033,0.000000,0.036679,0.016940,0.008602,0.158291,0.034529,0.000000,0.006433,0.000000,0.010304,0,1,1,1,1,1,1
0.407567,0.003054,0.086301,0.011935,0.032627,0.021497,0.000000,0.063909,0.000000,0.008145,0.135530,0.029047,0.000000,0.006083,0.000000,0.009439,0,1,1,2,1,2,2
0.419836,0.005391,0.093833,0.007154,0.029576,0.018706,0.002879,0.046705,0.000000,0.011051,0.158362,0.031859,0.000000,0.003488,0.000000,0.010832,0,1,1,2,1,2,2
0.406192,0.005262,0.097986,0.013168,0.033158,0.028126,0.000000,0.050456,0.000000,0.009775,0.131388,0.022573,0.000000,0.003014,0.000000,0.011286,1,1,1,2,1,1,2
0.418534,0.005481,0.094265,0.010712,0.033334,0.029321,0.000000,0.039331,0.000000,0.009676,0.146882,0.032048,0.000000,0.005193,0.000000,0.012291,0,1,1,2,1,2,2
0.402973,0.006219,0.097411,0.011054,0.028566,0.022551,0.000000,0.053151,0.000000,0.011454,0.140561,0.023582,0.000000,0.002410,0.000000,0.006014,0,1,1,2,1,1,1
0.442396,0.005662,0.085950,0.005033,0.049775,0.027463,0.000000,0.061655,0.000000,0.011892,0.137007,0.030402,0.011575,0.004538,0.000000,0.011444,0,1,1,2,1,2,2
0.439972,0.008317,0.112198,0.010398,0.012563,0.023965,0.000000,0.037678,0.010714,0.011575,0.169649,0.022524,0.000000,0.007034,0.000000,0.013357,0,1,1,2,1,1,1
0.403187,0.005160,0.054277,0.007384,0.049046,0.024600,0.000000,0.049220,0.008692,0.009887,0.156272,0.022832,0.000000,0.002730,0.000000,0.013087,0,1,1,1,1,1,2
0.399921,0.005499,0.057105,0.011421,0.042483,0.027551,0.000000,0.053367,0.000000,0.010344,0.149249,0.027057,0.000000,0.005389,0.000000,0.010456,0,1,1,1,1,1,1
0.408202,0.006565,0.062083,0.013798,0.043183,0.029309,0.000000,0.049408,0.000000,0.009667,0.146532,0.035307,0.000000,0.003486,0.000000,0.008864,0,1,1,1,1,1,1
0.391408,0.004278,0.071084,0.008348,0.044731,0.034076,0.000000,0.062661,0.000000,0.009243,0.109284,0.033784,0.000000,0.001782,0.000000,0.012137,0,1,1,2,1,1,1
0.396112,0.003590,0.075621,0.012966,0.040128,0.017493,0.000000,0.053040,0.000000,0.009679,0.147018,0.024227,0.000000,0.001932,0.000000,0.010418,0,1,1,2,1,2,2
0.406633,0.004067,0.084352,0.009561,0.032991,0.023310,0.000000,0.060795,0.000000,0.010026,0.139861,0.026891,0.000000,0.005524,0.000000,0.009255,0,1,1,2,1,1,1
0.416593,0.005989,0.075706,0.010101,0.037463,0.022484,0.000000,0.047683,0.000000,0.009158,0.155891,0.031168,0.000000,0.008810,0.000000,0.012140,0,1,1,2,1,1,1
0.422187,0.003521,0.064896,0.013141,0.049764,0.018170,0.000000,0.041205,0.017871,0.008528,0.154373,0.036382,0.000000,0.003653,0.000000,0.010683,0,1,1,2,1,1,2
0.384291,0.005609,0.048285,0.012654,0.037187,0.027847,0.000000,0.055864,0.000000,0.010966,0.149401,0.027096,0.000000,0.001213,0.000000,0.008169,0,0,1,1,1,1,1
0.425372,0.006157,0.072003,0.005604,0.056660,0.020933,0.000000,0.051555,0.000000,0.010730,0.154834,0.030112,0.000000,0.005076,0.000000,0.011708,0,1,1,2,1,2,2
0.415294,0.008421,0.075330,0.010430,0.049379,0.027827,0.000000,0.047497,0.000000,0.009087,0.147520,0.030791,0.000000,0.002703,0.000000,0.006309,0,1,1,2,1,2,2
0.418587,0.006614,0.100853,0.012059,0.019882,0.021412,0.000000,0.050663,0.000522,0.008742,0.155012,0.033795,0.000000,0.002520,0.000000,0.006513,0,1,1,2,1,2,2
0.410699,0.005171,0.081701,0.012450,0.046890,0.025617,0.000000,0.054057,0.000000,0.008227,0.136704,0.024328,0.000000,0.007206,0.000000,0.008348,0,1,1,2,1,2,2
0.429204,0.006589,0.097033,0.013594,0.031527,0.024498,0.000000,0.057690,0.000000,0.008306,0.148707,0.027345,0.000000,0.004427,0.000000,0.009488,0,1,1,2,1,2,2
0.425716,0.005029,0.104373,0.008779,0.028478,0.020635,0.000000,0.059436,0.000000,0.010064,0.147530,0.030958,0.000000,0.002362,0.000000,0.008072,1,1,1,2,1,1,2
0.435009,0.005766,0.096186,0.010798,0.032461,0.025907,0.000000,0.056167,0.000000,0.010185,0.157128,0.029351,0.000000,0.002311,0.000000,0.008749,0,1,1,2,1,2,2
0.431390,0.002006,0.101719,0.008173,0.038413,0.023995,0.000000,0.052399,0.001746,0.010756,0.142268,0.035019,0.000000,0.006556,0.000000,0.008340,0,1,1,2,1,2,2
0.441407,0.007771,0.098376,0.005037,0.034959,0.028512,0.000000,0.055838,0.000000,0.010431,0.157651,0.029538,0.000000,0.006403,0.000000,0.006891,1,1,1,2,1,2,2
0.409396,0.004837,0.067101,0.007078,0.044442,0.026984,0.000000,0.058740,0.000000,0.009187,0.149888,0.026106,0.000000,0.006544,0.000000,0.008489,0,1,1,2,1,1,1
0.431203,0.004170,0.093731,0.008784,0.051651,0.030135,0.000000,0.058566,0.000000,0.010840,0.129543,0.028313,0.000000,0.004491,0.000000,0.010979,1,1,1,2,2,2,2
0.426348,0.003774,0.074018,0.009398,0.038301,0.028250,0.000000,0.053326,0.000000,0.008843,0.158074,0.037717,0.000000,0.002907,0.000000,0.011740,0,1,1,2,1,1,2
0.421399,0.006012,0.072683,0.014395,0.040482,0.022986,0.000000,0.047553,0.010739,0.009526,0.143471,0.033423,0.000000,0.007587,0.000000,0.012542,0,1,1,2,1,1,1
0.415537,0.004680,0.090391,0.006397,0.031044,0.017840,0.000000,0.045662,0.014566,0.008826,0.151548,0.027070,0.000000,0.006000,0.000000,0.011513,0,1,1,2,1,2,2
0.393474,0.002857,0.075656,0.013227,0.045693,0.029724,0.000000,0.059309,0.000000,0.011755,0.114819,0.028367,0.000000,0.003094,0.000000,0.008973,0,1,1,2,1,2,2
0.404695,0.003216,0.085090,0.014392,0.031797,0.022830,0.000000,0.051530,0.000000,0.010357,0.138878,0.030760,0.000000,0.008199,0.000000,0.007646,0,1,1,2,1,2,2
0.417527,0.006099,0.071206,0.007302,0.048017,0.026214,0.000000,0.040254,0.000056,0.008025,0.173767,0.027732,0.000000,0.001521,0.000000,0.007334,0,1,1,2,1,1,1
0.434287,0.005203,0.090903,0.008797,0.031521,0.025025,0.000000,0.051677,0.000000,0.010085,0.152433,0.033180,0.008733,0.006074,0.000000,0.010656,0,1,1,2,1,1,2
0.401778,0.003971,0.019141,0.005341,0.086814,0.023236,0.000000,0.046365,0.000000,0.009194,0.158951,0.030345,0.000000,0.004461,0.000000,0.013959,0,1,1,1,1,1,1
