start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.388964,0.021671,0.076208,0.000000,0.007298,0.283787,15
0.369092,0.022603,0.052817,0.000000,0.000000,0.293672,10
0.360733,0.005690,0.053838,0.017038,0.009389,0.274778,9
0.389299,0.003744,0.082557,0.006482,0.003354,0.293162,9
0.369606,0.000000,0.069282,0.002694,0.000000,0.297630,8
0.394640,0.002959,0.068841,0.012831,0.011213,0.298796,10
0.428678,0.008434,0.046079,0.040034,0.000000,0.334131,10
0.426250,0.035313,0.043711,0.017480,0.000000,0.329746,11
0.398834,0.004923,0.052865,0.013245,0.000000,0.327801,10
0.397397,0.008297,0.065806,0.000000,0.005510,0.317784,10
0.391232,0.006763,0.064553,0.021543,0.000000,0.298373,9
0.430792,0.007988,0.066551,0.033174,0.008089,0.314990,11
0.533733,0.012213,0.077852,0.048867,0.005985,0.388816,14
0.544538,0.013862,0.093952,0.049116,0.008033,0.379575,16
0.558330,0.016438,0.093574,0.061689,0.007758,0.378871,17
0.550966,0.027198,0.105970,0.036154,0.011440,0.370204,16
0.502187,0.018518,0.095387,0.013806,0.003354,0.371122,12
0.493985,0.000000,0.090289,0.021975,0.008368,0.373353,10
0.497199,0.000000,0.115863,0.014880,0.007773,0.358683,11
0.533098,0.000000,0.107997,0.016066,0.012413,0.396622,10
0.531730,0.000000,0.107898,0.016903,0.001413,0.405516,10
0.537056,0.021820,0.089485,0.010820,0.000000,0.414931,10
0.549899,0.017955,0.090108,0.001369,0.000000,0.440467,9
0.572068,0.030910,0.087920,0.002891,0.000000,0.450347,10
0.562573,0.025871,0.084128,0.002037,0.000000,0.450537,10
0.660271,0.030343,0.096071,0.047594,0.000000,0.486263,15
0.661525,0.028675,0.097089,0.045903,0.000000,0.489858,16
0.668810,0.039161,0.095108,0.034261,0.000000,0.500280,16
0.685677,0.043580,0.093304,0.039235,0.011744,0.497814,17
0.671780,0.116306,0.031843,0.014415,0.000000,0.509216,15
0.658048,0.111623,0.023551,0.025390,0.002875,0.494609,15
0.672737,0.116375,0.010163,0.028482,0.004231,0.513486,15
0.669732,0.107957,0.019794,0.035304,0.000000,0.506677,15
0.668377,0.115551,0.010420,0.040485,0.009617,0.492304,16
0.672888,0.116846,0.026326,0.036200,0.011472,0.482044,18
0.658990,0.115967,0.017034,0.040205,0.009894,0.475890,16
0.653191,0.129719,0.000000,0.055938,0.000000,0.467534,17
0.654403,0.137379,0.009567,0.032257,0.008787,0.466413,17
0.730099,0.137691,0.025350,0.027619,0.009191,0.530248,19
0.743691,0.124148,0.023055,0.060052,0.000000,0.536436,21
0.786579,0.141732,0.003779,0.085034,0.000000,0.556034,22
0.782915,0.138443,0.005636,0.086781,0.015357,0.536698,22
0.786691,0.139209,0.018433,0.083398,0.005595,0.540056,23
0.785325,0.136107,0.001280,0.091105,0.000000,0.556833,20
